MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters
Fix,GT,37.5314936000,-122.2755889000,-28.500349180518242,37.06912,0.1,322.61368,1593046257440,,,,
Fix,GT,37.5317620000,-122.2758441000,-28.429936167147957,37.647507,0.1,323.58374,1593046258440,,,,
Fix,GT,37.5320367000,-122.2760961000,-28.391438041284346,37.693226,0.1,324.176,1593046259440,,,,
Fix,GT,37.5323104000,-122.2763460000,-28.438842028945885,37.507145,0.1,323.81635,1593046260440,,,,
Fix,GT,37.5325834000,-122.2765983000,-28.517024450703957,37.805008,0.1,323.279,1593046261440,,,,
Fix,GT,37.5328576000,-122.2768557000,-28.47907634951997,38.203354,0.1,323.45877,1593046262440,,,,
Fix,GT,37.5331350000,-122.2771133000,-28.44529765229879,38.30552,0.1,323.60596,1593046263440,,,,
Fix,GT,37.5334113000,-122.2773708000,-28.43666577887808,37.98336,0.1,323.64142,1593046264440,,,,
Fix,GT,37.5336852000,-122.2776228000,-28.25802360680251,37.401443,0.1,323.87973,1593046265440,,,,
Fix,GT,37.5339541000,-122.2778714000,-28.117163261256053,36.7377,0.1,323.4576,1593046266440,,,,
Fix,GT,37.5342143000,-122.2781110000,-28.07262425139811,34.94274,0.1,323.75662,1593046267440,,,,
Fix,GT,37.5344640000,-122.2783422000,-28.493626927174205,34.1411,0.1,323.79767,1593046268440,,,,
Fix,GT,37.5347116000,-122.2785702000,-28.67457834178623,34.11536,0.1,323.57663,1593046269440,,,,
Fix,GT,37.5349602000,-122.2788022000,-28.69025735474878,34.708813,0.1,323.36566,1593046270440,,,,
Fix,GT,37.5352136000,-122.2790386000,-28.737074927477806,35.34523,0.1,323.54385,1593046271440,,,,
Fix,GT,37.5354712000,-122.2792775000,-28.594433937422536,35.79406,0.1,323.6992,1593046272440,,,,
Fix,GT,37.5357338000,-122.2795189000,-28.68780050612088,36.429108,0.1,324.00763,1593046273440,,,,
Fix,GT,37.5360004000,-122.2797643000,-28.86339184924168,36.86462,0.1,323.71512,1593046274440,,,,
Fix,GT,37.5362685000,-122.2800134000,-28.870709556385748,37.18508,0.1,323.42685,1593046275440,,,,
Fix,GT,37.5365381000,-122.2802652000,-29.041611773092882,37.38353,0.1,323.48013,1593046276440,,,,
Fix,GT,37.5368096000,-122.2805179000,-28.89448521611206,37.59481,0.1,323.5296,1593046277440,,,,
Fix,GT,37.5370818000,-122.2807719000,-28.907620204595844,37.72244,0.1,323.53375,1593046278440,,,,
Fix,GT,37.5373558000,-122.2810247000,-28.987210206987584,37.698235,0.1,323.80923,1593046279440,,,,
Fix,GT,37.5376293000,-122.2812761000,-29.028209708072836,37.55175,0.1,323.84183,1593046280440,,,,
Fix,GT,37.5379015000,-122.2815275000,-29.09025603029187,37.454735,0.1,323.6173,1593046281440,,,,
Fix,GT,37.5381726000,-122.2817794000,-29.201894524791896,37.39626,0.1,323.56763,1593046282440,,,,
Fix,GT,37.5384431000,-122.2820310000,-29.2690744198963,37.3095,0.1,323.5468,1593046283440,,,,
Fix,GT,37.5387126000,-122.2822819000,-29.273123047665024,37.190514,0.1,323.5138,1593046284440,,,,
Fix,GT,37.5389811000,-122.2825331000,-29.329619974050672,37.106354,0.1,323.42538,1593046285440,,,,
Fix,GT,37.5392494000,-122.2827818000,-29.211438606747663,36.932064,0.1,323.74493,1593046286440,,,,
Fix,GT,37.5395169000,-122.2830286000,-29.269578437665416,36.768757,0.1,323.63522,1593046287440,,,,
Fix,GT,37.5397831000,-122.2832750000,-29.30870843341063,36.57411,0.1,323.6235,1593046288440,,,,
Fix,GT,37.5400465000,-122.2835198000,-29.329076751553657,36.139023,0.1,323.14062,1593046289440,,,,
Fix,GT,37.5403039000,-122.2837656000,-29.295753992361142,35.64716,0.1,322.37158,1593046290440,,,,
Fix,GT,37.5405561000,-122.2840105000,-29.17570789190563,35.110123,0.1,322.45947,1593046291440,,,,
Fix,GT,37.5408055000,-122.2842503000,-29.066211544600208,34.619057,0.1,322.74384,1593046292440,,,,
Fix,GT,37.5410521000,-122.2844859000,-29.12802935875044,34.17835,0.1,322.87534,1593046293440,,,,
Fix,GT,37.5412963000,-122.2847175000,-29.156298959392416,33.757664,0.1,323.06485,1593046294440,,,,
Fix,GT,37.5415382000,-122.2849451000,-29.166848360850565,33.338432,0.1,323.35342,1593046295440,,,,
Fix,GT,37.5417780000,-122.2851685000,-29.19252983602985,32.914154,0.1,323.4698,1593046296440,,,,
Fix,GT,37.5420148000,-122.2853893000,-29.36321053015945,32.522823,0.1,323.51306,1593046297440,,,,
Fix,GT,37.5422485000,-122.2856074000,-29.32562025931668,32.111935,0.1,323.41333,1593046298440,,,,
Fix,GT,37.5424795000,-122.2858222000,-29.161981979994266,31.706993,0.1,323.70618,1593046299440,,,,
Fix,GT,37.5427083000,-122.2860330000,-29.050704853108584,31.251984,0.1,323.8651,1593046300440,,,,
Fix,GT,37.5429337000,-122.2862408000,-28.990118135263344,30.836079,0.1,323.75607,1593046301440,,,,
Fix,GT,37.5431559000,-122.2864465000,-28.978117016637952,30.430483,0.1,323.67944,1593046302440,,,,
Fix,GT,37.5433751000,-122.2866499000,-28.981391023869946,30.042795,0.1,323.51297,1593046303440,,,,
Fix,GT,37.5435911000,-122.2868511000,-29.072619123167556,29.655083,0.1,323.6406,1593046304440,,,,
Fix,GT,37.5438050000,-122.2870480000,-29.000344877158568,29.224974,0.1,324.02066,1593046305440,,,,
Fix,GT,37.5440163000,-122.2872414000,-29.048209899486665,28.739702,0.1,323.92038,1593046306440,,,,
Fix,GT,37.5442224000,-122.2874313000,-29.032074097402642,27.975857,0.1,323.7021,1593046307440,,,,
Fix,GT,37.5444228000,-122.2876171000,-29.103210204304332,27.30647,0.1,323.49866,1593046308440,,,,
Fix,GT,37.5446168000,-122.2877991000,-29.146028997962617,26.527027,0.1,323.26468,1593046309440,,,,
Fix,GT,37.5448070000,-122.2879775000,-29.169574089570006,26.163727,0.1,323.4557,1593046310440,,,,
Fix,GT,37.5449951000,-122.2881527000,-29.017936606261173,25.809238,0.1,323.55328,1593046311440,,,,
Fix,GT,37.5451810000,-122.2883252000,-29.089122088480508,25.518467,0.1,323.755,1593046312440,,,,
Fix,GT,37.5453651000,-122.2884954000,-29.132847943435024,25.194649,0.1,323.62424,1593046313440,,,,
Fix,GT,37.5455452000,-122.2886618000,-29.195527923635098,24.448582,0.1,323.9256,1593046314440,,,,
Fix,GT,37.5457219000,-122.2888238000,-29.09216450540589,24.125223,0.1,323.82166,1593046315440,,,,
Fix,GT,37.5458961000,-122.2889853000,-29.02757389019274,23.983803,0.1,323.4328,1593046316440,,,,
Fix,GT,37.5460688000,-122.2891473000,-28.970391347104396,23.85577,0.1,323.39954,1593046317440,,,,
Fix,GT,37.5462409000,-122.2893086000,-28.89670783688871,23.789656,0.1,323.35886,1593046318440,,,,
Fix,GT,37.5464119000,-122.2894686000,-28.818298890614642,23.517103,0.1,323.42093,1593046319440,,,,
Fix,GT,37.5465809000,-122.2896271000,-28.714662348860372,23.404175,0.1,323.30954,1593046320440,,,,
Fix,GT,37.5467507000,-122.2897862000,-28.688438627930907,23.634493,0.1,323.51407,1593046321440,,,,
Fix,GT,37.5469222000,-122.2899464000,-28.705256624123194,23.731558,0.1,323.40884,1593046322440,,,,
Fix,GT,37.5470926000,-122.2901063000,-28.744256180902994,23.49324,0.1,323.2828,1593046323440,,,,
Fix,GT,37.5472619000,-122.2902647000,-28.809256714602952,23.439781,0.1,323.5176,1593046324440,,,,
Fix,GT,37.5474325000,-122.2904239000,-28.847666732689788,23.798212,0.1,323.4036,1593046325440,,,,
Fix,GT,37.5476075000,-122.2905879000,-28.81116437356002,24.70026,0.1,323.34262,1593046326440,,,,
Fix,GT,37.5477910000,-122.2907574000,-28.827800750732422,25.96521,0.1,324.03723,1593046327440,,,,
Fix,GT,37.5479852000,-122.2909353000,-28.85470803072326,27.381311,0.1,323.9163,1593046328440,,,,
Fix,GT,37.5481885000,-122.2911226000,-28.91671212486517,28.438305,0.1,323.7856,1593046329440,,,,
Fix,GT,37.5483979000,-122.2913157000,-29.057577619355413,29.232525,0.1,323.84622,1593046330440,,,,
Fix,GT,37.5486125000,-122.2915144000,-29.1184372945595,29.954311,0.1,323.55856,1593046331440,,,,
Fix,GT,37.5488322000,-122.2917175000,-29.147030347798534,30.61535,0.1,324.0226,1593046332440,,,,
Fix,GT,37.5490578000,-122.2919232000,-29.121936714920366,31.246344,0.1,324.0905,1593046333440,,,,
Fix,GT,37.5492872000,-122.2921330000,-29.044754575944467,31.630035,0.1,323.9482,1593046334440,,,,
Fix,GT,37.5495173000,-122.2923442000,-29.013210048732162,31.65546,0.1,323.78867,1593046335440,,,,
Fix,GT,37.5497474000,-122.2925581000,-28.994028820534368,31.892479,0.1,323.37433,1593046336440,,,,
Fix,GT,37.5499787000,-122.2927747000,-28.991346111032954,32.107666,0.1,323.401,1593046337440,,,,
Fix,GT,37.5502118000,-122.2929916000,-28.95952786987067,32.2799,0.1,323.75253,1593046338440,,,,
Fix,GT,37.5504463000,-122.2932083000,-28.82384323274664,32.30262,0.1,323.67688,1593046339440,,,,
Fix,GT,37.5506799000,-122.2934252000,-28.619340562236175,32.189636,0.1,323.5132,1593046340440,,,,
Fix,GT,37.5509128000,-122.2936424000,-28.79684774979296,32.235176,0.1,323.5752,1593046341440,,,,
Fix,GT,37.5511467000,-122.2938595000,-28.878346019261926,32.312477,0.1,323.6736,1593046342440,,,,
Fix,GT,37.5513812000,-122.2940766000,-29.053073978523116,32.34564,0.1,323.76886,1593046343440,,,,
Fix,GT,37.5516158000,-122.2942936000,-29.06639115363288,32.324314,0.1,323.70883,1593046344440,,,,
Fix,GT,37.5518503000,-122.2945100000,-29.025801569992325,32.23504,0.1,323.86703,1593046345440,,,,
Fix,GT,37.5520836000,-122.2947254000,-28.99325204790472,32.025795,0.1,323.67343,1593046346440,,,,
Fix,GT,37.5523148000,-122.2949395000,-28.969302829732385,31.73695,0.1,323.7077,1593046347440,,,,
Fix,GT,37.5525439000,-122.2951513000,-29.03871186117385,31.382118,0.1,323.66934,1593046348440,,,,
Fix,GT,37.5527704000,-122.2953621000,-29.25326085547823,31.254509,0.1,323.3949,1593046349440,,,,
Fix,GT,37.5529957000,-122.2955741000,-29.291615166471047,31.232288,0.1,323.02884,1593046350440,,,,
Fix,GT,37.5532202000,-122.2957883000,-29.163666721841764,31.414974,0.1,322.80273,1593046351440,,,,
Fix,GT,37.5534470000,-122.2960049000,-29.285580323320062,31.793556,0.1,322.99246,1593046352440,,,,
Fix,GT,37.5536769000,-122.2962230000,-29.651839327064977,32.11543,0.1,323.05414,1593046353440,,,,
Fix,GT,37.5539084000,-122.2964427000,-29.433934208074163,32.265778,0.1,322.92642,1593046354440,,,,
Fix,GT,37.5541400000,-122.2966640000,-29.35275348728169,32.313675,0.1,322.7619,1593046355440,,,,
Fix,GT,37.5543713000,-122.2968862000,-29.13743250002949,32.318653,0.1,322.58847,1593046356440,,,,
Fix,GT,37.5546036000,-122.2971071000,-29.08853467037511,32.3267,0.1,323.38388,1593046357440,,,,
Fix,GT,37.5548371000,-122.2973254000,-29.064297208152084,32.279327,0.1,323.45755,1593046358440,,,,
Fix,GT,37.5550698000,-122.2975429000,-29.039799778467398,32.065666,0.1,323.48456,1593046359440,,,,
Fix,GT,37.5553005000,-122.2977584000,-28.909982914290197,31.741268,0.1,323.46927,1593046360440,,,,
Fix,GT,37.5555289000,-122.2979713000,-28.90011631030478,31.409477,0.1,323.6169,1593046361440,,,,
Fix,GT,37.5557553000,-122.2981812000,-28.84520999903225,31.072948,0.1,323.78845,1593046362440,,,,
Fix,GT,37.5559801000,-122.2983881000,-28.87184651713369,30.761126,0.1,323.9359,1593046363440,,,,
Fix,GT,37.5562033000,-122.2985922000,-28.898665590706514,30.576859,0.1,324.17654,1593046364440,,,,
Fix,GT,37.5564263000,-122.2987971000,-28.985395638487034,30.827335,0.1,323.66742,1593046365440,,,,
Fix,GT,37.5566510000,-122.2990059000,-29.064209860928713,31.199875,0.1,323.5985,1593046366440,,,,
Fix,GT,37.5568771000,-122.2992170000,-29.03248011748957,31.284626,0.1,323.4103,1593046367440,,,,
Fix,GT,37.5571025000,-122.2994281000,-28.882024414355328,31.110344,0.1,323.34628,1593046368440,,,,
Fix,GT,37.5573264000,-122.2996382000,-28.817483731750997,30.973808,0.1,323.68494,1593046369440,,,,
Fix,GT,37.5575529000,-122.2998452000,-28.916846584932443,31.252172,0.1,324.35822,1593046370440,,,,
Fix,GT,37.5577834000,-122.3000518000,-28.969306622698696,31.635803,0.1,324.82843,1593046371440,,,,
Fix,GT,37.5580178000,-122.3002594000,-29.204529962450522,31.988115,0.1,324.97412,1593046372440,,,,
Fix,GT,37.5582540000,-122.3004692000,-29.24943493798264,32.197742,0.1,324.59534,1593046373440,,,,
Fix,GT,37.5584900000,-122.3006820000,-29.172167397630574,32.25415,0.1,324.37714,1593046374440,,,,
Fix,GT,37.5587255000,-122.3008935000,-29.234433558809314,31.93711,0.1,324.7591,1593046375440,,,,
Fix,GT,37.5589583000,-122.3011014000,-29.237168792611953,31.496109,0.1,324.6137,1593046376440,,,,
Fix,GT,37.5591874000,-122.3013069000,-29.185117052647797,31.013733,0.1,324.53052,1593046377440,,,,
Fix,GT,37.5594120000,-122.3015113000,-29.105572941155515,30.54649,0.1,323.8519,1593046378440,,,,
Fix,GT,37.5596310000,-122.3017168000,-29.026615882921305,30.187847,0.1,322.85727,1593046379440,,,,
Fix,GT,37.5598461000,-122.3019260000,-28.990846838004927,30.26037,0.1,321.89575,1593046380440,,,,
Fix,GT,37.5600604000,-122.3021412000,-29.07848337349469,30.679909,0.1,321.35712,1593046381440,,,,
Fix,GT,37.5602765000,-122.3023594000,-29.067753678171925,30.749859,0.1,321.5719,1593046382440,,,,
Fix,GT,37.5604917000,-122.3025753000,-28.92221531794104,30.402185,0.1,321.46625,1593046383440,,,,
Fix,GT,37.5607039000,-122.3027898000,-28.99752918946791,30.061337,0.1,321.20227,1593046384440,,,,
Fix,GT,37.5609123000,-122.3030040000,-29.086667007676056,29.783028,0.1,320.23715,1593046385440,,,,
Fix,GT,37.5611173000,-122.3032235000,-29.164349283091383,30.154863,0.1,319.34772,1593046386440,,,,
Fix,GT,37.5613251000,-122.3034500000,-29.248163027237865,30.85045,0.1,318.95184,1593046387440,,,,
Fix,GT,37.5615346000,-122.3036806000,-29.268618500081345,30.941563,0.1,318.82935,1593046388440,,,,
Fix,GT,37.5617440000,-122.3039118000,-29.288437339622874,30.8774,0.1,318.7825,1593046389440,,,,
Fix,GT,37.5619523000,-122.3041405000,-29.218527067945956,30.537489,0.1,319.20343,1593046390440,,,,
Fix,GT,37.5621597000,-122.3043661000,-29.238483198970812,30.439621,0.1,318.77145,1593046391440,,,,
Fix,GT,37.5623646000,-122.3045977000,-29.26193528977899,30.779404,0.1,317.60934,1593046392440,,,,
Fix,GT,37.5625698000,-122.3048355000,-29.21925650908156,31.254173,0.1,317.4235,1593046393440,,,,
Fix,GT,37.5627796000,-122.3050777000,-29.253939593082578,32.014957,0.1,317.83536,1593046394440,,,,
Fix,GT,37.5629963000,-122.3053220000,-29.259028964885033,32.5777,0.1,318.62497,1593046395440,,,,
Fix,GT,37.5632185000,-122.3055662000,-29.289163143555925,32.93087,0.1,319.24408,1593046396440,,,,
Fix,GT,37.5634448000,-122.3058112000,-29.27380093116159,33.403023,0.1,319.59113,1593046397440,,,,
Fix,GT,37.5636761000,-122.3060566000,-29.28080177307129,33.785645,0.1,320.41043,1593046398440,,,,
Fix,GT,37.5639120000,-122.3063009000,-29.256257251239845,34.061222,0.1,320.7717,1593046399440,,,,
Fix,GT,37.5641499000,-122.3065458000,-29.271801867240697,34.223274,0.1,320.7677,1593046400440,,,,
Fix,GT,37.5643877000,-122.3067920000,-29.264664748195116,34.094913,0.1,320.30743,1593046401440,,,,
Fix,GT,37.5646217000,-122.3070383000,-29.26280108877421,33.64672,0.1,319.8481,1593046402440,,,,
Fix,GT,37.5648498000,-122.3072849000,-29.28275384164135,33.170074,0.1,319.06842,1593046403440,,,,
Fix,GT,37.5650746000,-122.3075293000,-29.30639092760657,32.927963,0.1,319.43106,1593046404440,,,,
Fix,GT,37.5653006000,-122.3077731000,-29.28430027229274,33.211514,0.1,319.5488,1593046405440,,,,
Fix,GT,37.5655292000,-122.3080181000,-29.292754073206027,33.526936,0.1,319.9278,1593046406440,,,,
Fix,GT,37.5657620000,-122.3082629000,-29.286574712591005,33.847862,0.1,320.3753,1593046407440,,,,
Fix,GT,37.5659979000,-122.3085092000,-29.334256265178055,34.24862,0.1,320.42505,1593046408440,,,,
Fix,GT,37.5662361000,-122.3087589000,-29.341256233229842,34.59512,0.1,320.054,1593046409440,,,,
Fix,GT,37.5664748000,-122.3090123000,-29.352118582160074,34.79612,0.1,319.79636,1593046410440,,,,
Fix,GT,37.5667140000,-122.3092687000,-29.360573247425577,34.954865,0.1,319.49683,1593046411440,,,,
Fix,GT,37.5669532000,-122.3095269000,-29.32688964486033,35.037766,0.1,319.42078,1593046412440,,,,
Fix,GT,37.5671926000,-122.3097861000,-29.276531216437434,35.09799,0.1,319.24402,1593046413440,,,,
Fix,GT,37.5674319000,-122.3100458000,-29.24470841692846,35.07092,0.1,319.41177,1593046414440,,,,
Fix,GT,37.5676702000,-122.3103033000,-29.12184291363178,34.679222,0.1,319.44736,1593046415440,,,,
Fix,GT,37.5679060000,-122.3105579000,-28.991481614900465,34.370747,0.1,319.41928,1593046416440,,,,
Fix,GT,37.5681397000,-122.3108106000,-28.870983379245786,34.037277,0.1,319.3661,1593046417440,,,,
Fix,GT,37.5683705000,-122.3110606000,-28.744843841038517,33.58102,0.1,319.34668,1593046418440,,,,
Fix,GT,37.5685983000,-122.3113074000,-28.64966144526238,33.262714,0.1,319.21194,1593046419440,,,,
Fix,GT,37.5688242000,-122.3115563000,-28.545888677034384,33.44163,0.1,318.30594,1593046420440,,,,
Fix,GT,37.5690459000,-122.3118099000,-28.420299117338345,33.070454,0.1,317.42545,1593046421440,,,,
Fix,GT,37.5692623000,-122.3120612000,-28.287298855650022,32.297546,0.1,317.5331,1593046422440,,,,
Fix,GT,37.5694745000,-122.3123040000,-28.193390935227853,31.400625,0.1,318.27222,1593046423440,,,,
Fix,GT,37.5696832000,-122.3125355000,-28.178437770780874,30.411774,0.1,318.9812,1593046424440,,,,
Fix,GT,37.5698872000,-122.3127593000,-28.213526831942772,29.799274,0.1,318.9781,1593046425440,,,,
Fix,GT,37.5700876000,-122.3129812000,-28.20788935467874,29.61671,0.1,318.10004,1593046426440,,,,
Fix,GT,37.5702850000,-122.3132094000,-28.24916415874054,30.059334,0.1,317.13052,1593046427440,,,,
Fix,GT,37.5704860000,-122.3134446000,-28.32007408143903,30.959501,0.1,317.65192,1593046428440,,,,
Fix,GT,37.5706960000,-122.3136836000,-28.34266198878504,31.953186,0.1,318.46683,1593046429440,,,,
Fix,GT,37.5709154000,-122.3139267000,-28.335029159194505,33.003544,0.1,318.94904,1593046430440,,,,
Fix,GT,37.5711423000,-122.3141747000,-28.36189414093269,33.70342,0.1,319.3244,1593046431440,,,,
Fix,GT,37.5713744000,-122.3144253000,-28.35321018592117,34.19451,0.1,319.46527,1593046432440,,,,
Fix,GT,37.5716093000,-122.3146796000,-28.311800003051758,34.62951,0.1,319.18448,1593046433440,,,,
Fix,GT,37.5718462000,-122.3149377000,-28.303568612031142,34.946735,0.1,319.19684,1593046434440,,,,
Fix,GT,37.5720848000,-122.3151966000,-28.290303509009902,35.00692,0.1,319.446,1593046435440,,,,
Fix,GT,37.5723238000,-122.3154554000,-28.30021075145362,35.064507,0.1,319.12982,1593046436440,,,,
Fix,GT,37.5725623000,-122.3157171000,-28.262755131480958,35.18297,0.1,318.99414,1593046437440,,,,
Fix,GT,37.5728010000,-122.3159787000,-28.243163647570555,35.14635,0.1,319.03543,1593046438440,,,,
Fix,GT,37.5730393000,-122.3162391000,-28.214483824330046,34.872807,0.1,319.33124,1593046439440,,,,
Fix,GT,37.5732757000,-122.3164950000,-28.210164610781476,34.404213,0.1,319.31653,1593046440440,,,,
Fix,GT,37.5735090000,-122.3167475000,-28.21225648595032,33.937046,0.1,319.3835,1593046441440,,,,
Fix,GT,37.5737390000,-122.3169971000,-28.272075410671903,33.555695,0.1,319.31088,1593046442440,,,,
Fix,GT,37.5739672000,-122.3172439000,-28.339256512636553,33.295574,0.1,319.53738,1593046443440,,,,
Fix,GT,37.5741945000,-122.3174891000,-28.38543742211857,33.217804,0.1,319.42252,1593046444440,,,,
Fix,GT,37.5744209000,-122.3177348000,-28.441484223724046,33.214527,0.1,319.19562,1593046445440,,,,
Fix,GT,37.5746475000,-122.3179823000,-28.50762052148309,33.46882,0.1,319.07394,1593046446440,,,,
Fix,GT,37.5748756000,-122.3182325000,-28.544349395124755,33.71917,0.1,318.98502,1593046447440,,,,
Fix,GT,37.5751054000,-122.3184842000,-28.67148539636554,33.93518,0.1,319.08774,1593046448440,,,,
Fix,GT,37.5753367000,-122.3187363000,-28.784074738999664,33.975952,0.1,319.19952,1593046449440,,,,
Fix,GT,37.5755679000,-122.3189878000,-28.912073866878927,33.90922,0.1,319.36526,1593046450440,,,,
Fix,GT,37.5757993000,-122.3192377000,-29.03189331487698,33.847664,0.1,319.54706,1593046451440,,,,
Fix,GT,37.5760310000,-122.3194868000,-29.15480580637268,33.832817,0.1,319.62097,1593046452440,,,,
Fix,GT,37.5762623000,-122.3197364000,-29.279711980827074,33.879116,0.1,319.33096,1593046453440,,,,
Fix,GT,37.5764937000,-122.3199878000,-29.337800979614258,34.02028,0.1,319.24374,1593046454440,,,,
Fix,GT,37.5767257000,-122.3202403000,-29.375666486165585,34.118275,0.1,319.27145,1593046455440,,,,
Fix,GT,37.5769585000,-122.3204930000,-29.410436936329745,34.171886,0.1,319.48697,1593046456440,,,,
Fix,GT,37.5771933000,-122.3207436000,-29.475075570270747,34.209663,0.1,320.24142,1593046457440,,,,
Fix,GT,37.5774308000,-122.3209905000,-29.526437279997936,34.227474,0.1,320.77554,1593046458440,,,,
Fix,GT,37.5776694000,-122.3212360000,-29.585666598228272,34.2386,0.1,320.854,1593046459440,,,,
Fix,GT,37.5779078000,-122.3214824000,-29.6584381285536,34.310974,0.1,320.39127,1593046460440,,,,
Fix,GT,37.5781450000,-122.3217324000,-29.697391778440306,34.37525,0.1,319.88358,1593046461440,,,,
Fix,GT,37.5783808000,-122.3219850000,-29.752255714421324,34.397526,0.1,319.43243,1593046462440,,,,
Fix,GT,37.5786153000,-122.3222394000,-29.728981450040408,34.355324,0.1,319.19122,1593046463440,,,,
Fix,GT,37.5788488000,-122.3224939000,-29.687208929453732,34.249054,0.1,319.2748,1593046464440,,,,
Fix,GT,37.5790814000,-122.3227458000,-29.670024866594076,33.88867,0.1,319.3854,1593046465440,,,,
Fix,GT,37.5793113000,-122.3229944000,-29.644754178012306,33.382248,0.1,319.40134,1593046466440,,,,
Fix,GT,37.5795365000,-122.3232391000,-29.611526820961558,32.707695,0.1,319.29056,1593046467440,,,,
Fix,GT,37.5797574000,-122.3234784000,-29.591981197595146,32.032135,0.1,319.47498,1593046468440,,,,
Fix,GT,37.5799750000,-122.3237123000,-29.570027844314495,31.54995,0.1,320.09192,1593046469440,,,,
Fix,GT,37.5801926000,-122.3239386000,-29.568390942138194,31.25216,0.1,320.85165,1593046470440,,,,
Fix,GT,37.5804112000,-122.3241636000,-29.710666592804273,31.598793,0.1,320.5424,1593046471440,,,,
Fix,GT,37.5806325000,-122.3243954000,-29.8354840750834,32.449966,0.1,319.99182,1593046472440,,,,
Fix,GT,37.5808586000,-122.3246362000,-29.92220964362059,33.243484,0.1,319.7343,1593046473440,,,,
Fix,GT,37.5810880000,-122.3248828000,-29.949117138073916,33.691044,0.1,319.3419,1593046474440,,,,
Fix,GT,37.5813182000,-122.3251331000,-29.954575594298262,33.84721,0.1,319.1834,1593046475440,,,,
Fix,GT,37.5815494000,-122.3253848000,-29.92920704797598,34.01362,0.1,319.26746,1593046476440,,,,
Fix,GT,37.5817812000,-122.3256369000,-29.768526306827653,34.01284,0.1,319.2655,1593046477440,,,,
Fix,GT,37.5820127000,-122.3258884000,-29.697025308563298,33.894707,0.1,319.22104,1593046478440,,,,
Fix,GT,37.5822430000,-122.3261388000,-29.621982869483986,33.700546,0.1,319.34302,1593046479440,,,,
Fix,GT,37.5824711000,-122.3263867000,-29.551300601873038,33.232014,0.1,319.2596,1593046480440,,,,
Fix,GT,37.5826958000,-122.3266309000,-29.48252711612463,32.69303,0.1,319.257,1593046481440,,,,
Fix,GT,37.5829170000,-122.3268706000,-29.386573222239235,32.166145,0.1,319.4658,1593046482440,,,,
Fix,GT,37.5831348000,-122.3271065000,-29.311070655803462,31.641918,0.1,319.2672,1593046483440,,,,
Fix,GT,37.5833487000,-122.3273388000,-29.192526980235016,31.118114,0.1,319.35986,1593046484440,,,,
Fix,GT,37.5835594000,-122.3275668000,-29.050116885216482,30.612955,0.1,319.46744,1593046485440,,,,
Fix,GT,37.5837665000,-122.3277911000,-28.90466322116083,29.97411,0.1,319.26202,1593046486440,,,,
Fix,GT,37.5839659000,-122.3280086000,-28.790661180011682,28.58448,0.1,319.0353,1593046487440,,,,
Fix,GT,37.5841550000,-122.3282142000,-28.63088982961699,26.871927,0.1,319.7568,1593046488440,,,,
Fix,GT,37.5843350000,-122.3284005000,-28.488935535522614,24.940945,0.1,322.1507,1593046489440,,,,
Fix,GT,37.5845081000,-122.3285630000,-28.376526993586594,23.016994,0.1,324.25323,1593046490440,,,,
Fix,GT,37.5846696000,-122.3287083000,-28.27493142133642,21.260447,0.1,324.72614,1593046491440,,,,
Fix,GT,37.5848243000,-122.3288441000,-28.181936328979646,20.682945,0.1,325.59088,1593046492440,,,,
Fix,GT,37.5849769000,-122.3289736000,-28.08180046081543,20.200825,0.1,326.4828,1593046493440,,,,
Fix,GT,37.5851262000,-122.3290975000,-28.165163711858725,19.436594,0.1,326.7087,1593046494440,,,,
Fix,GT,37.5852674000,-122.3292164000,-28.167845966723405,18.22051,0.1,326.18512,1593046495440,,,,
Fix,GT,37.5853984000,-122.3293253000,-28.38603230004128,16.545946,0.1,327.07336,1593046496440,,,,
Fix,GT,37.5855159000,-122.3294177000,-28.594897294409975,14.18624,0.1,329.1938,1593046497440,,,,
Fix,GT,37.5856191000,-122.3294901000,-28.82984916380866,12.285021,0.1,332.09213,1593046498440,,,,
Fix,GT,37.5857129000,-122.3295483000,-29.02035003807805,10.873199,0.1,335.048,1593046499440,,,,
Fix,GT,37.5857957000,-122.3295909000,-29.152484632437336,8.98799,0.1,339.45227,1593046500440,,,,
Fix,GT,37.5858645000,-122.3296151000,-29.27007650471768,6.918314,0.1,346.81787,1593046501440,,,,
Fix,GT,37.5859180000,-122.3296246000,-29.372846727600063,5.1736493,0.1,352.90213,1593046502440,,,,
Fix,GT,37.5859561000,-122.3296304000,-29.412847738599737,3.6028938,0.1,353.04785,1593046503440,,,,
Fix,GT,37.5859860000,-122.3296435000,-29.424391843300327,3.3557634,0.1,341.31458,1593046504440,,,,
Fix,GT,37.5860143000,-122.3296603000,-29.395755394023638,3.7106476,0.1,336.57065,1593046505440,,,,
Fix,GT,37.5860463000,-122.3296746000,-29.34298178460233,3.5939732,0.1,341.74472,1593046506440,,,,
Fix,GT,37.5860721000,-122.3296767000,-29.345573889429943,2.1405797,0.1,354.65442,1593046507440,,,,
Fix,GT,37.5860841000,-122.3296749000,-29.346209335031745,0.79578435,0.1,1.1542815,1593046508440,,,,
